1.532634415000000000e+09,1.000000000000000000e+08,-1.601494399999999985e+02,2.282461299999999937e+01,nan
1.532629586000000000e+09,1.000000000000000000e+08,-1.163718930000000000e+02,1.043637299999999968e+01,nan
1.532629737000000000e+09,1.000000000000000000e+08,-1.163675199999999990e+02,1.042885300000000015e+01,nan
1.532629743000000000e+09,1.000000000000000000e+08,-1.163673600000000050e+02,1.042855999999999916e+01,nan
1.532629773000000000e+09,1.000000000000000000e+08,-1.163664799999999957e+02,1.042709299999999928e+01,nan
1.532635320000000000e+09,1.000000000000000000e+08,-1.601160800000000108e+02,2.285402699999999854e+01,nan
1.532639453000000000e+09,1.000000000000000000e+08,-1.599723999999999933e+02,2.295666699999999949e+01,nan
1.532639572000000000e+09,1.000000000000000000e+08,-1.599695729999999969e+02,2.295874699999999891e+01,nan
1.532639675000000000e+09,1.000000000000000000e+08,-1.599668120000000044e+02,2.296065499999999915e+01,nan
1.532623431000000000e+09,1.000000000000000000e+08,-1.165176579999999973e+02,1.072502199999999917e+01,nan
1.532623478000000000e+09,1.000000000000000000e+08,-1.165150929999999931e+02,1.072359999999999935e+01,nan
1.532611538000000000e+09,1.000000000000000000e+08,-1.170634670000000028e+02,1.079543999999999926e+01,nan
1.532616426000000000e+09,1.000000000000000000e+08,-1.168951519999999960e+02,1.081512500000000010e+01,nan
1.532616437000000000e+09,1.000000000000000000e+08,-1.168944180000000017e+02,1.081517999999999979e+01,nan
1.532616443000000000e+09,1.000000000000000000e+08,-1.168940570000000037e+02,1.081520199999999932e+01,nan
1.532616449000000000e+09,1.000000000000000000e+08,-1.168937580000000054e+02,1.081523999999999930e+01,nan
1.532616574000000000e+09,1.000000000000000000e+08,-1.168861579999999947e+02,1.081568299999999994e+01,nan
1.532616461000000000e+09,1.000000000000000000e+08,-1.168930330000000026e+02,1.081527999999999956e+01,nan
1.532616551000000000e+09,1.000000000000000000e+08,-1.168875599999999935e+02,1.081562199999999940e+01,nan
1.532624315000000000e+09,1.000000000000000000e+08,-1.164723469999999992e+02,1.070040000000000013e+01,nan
1.532624355000000000e+09,1.000000000000000000e+08,-1.164702130000000011e+02,1.069930699999999923e+01,nan
1.532629211000000000e+09,1.000000000000000000e+08,-1.163822399999999959e+02,1.045504000000000033e+01,nan
1.532629199000000000e+09,1.000000000000000000e+08,-1.163825599999999980e+02,1.045557299999999934e+01,nan
1.532629355000000000e+09,1.000000000000000000e+08,-1.163781330000000054e+02,1.044770699999999941e+01,nan
1.532629376000000000e+09,1.000000000000000000e+08,-1.163777869999999979e+02,1.044717299999999938e+01,nan
1.532627715000000000e+09,1.000000000000000000e+08,-1.601882579999999905e+02,2.258658300000000096e+01,nan
1.532627725000000000e+09,1.000000000000000000e+08,-1.601883679999999970e+02,2.258710699999999960e+01,nan
1.532627786000000000e+09,1.000000000000000000e+08,-1.601889580000000137e+02,2.259030699999999925e+01,nan
1.532624335000000000e+09,1.000000000000000000e+08,-1.164712799999999930e+02,1.069984000000000002e+01,nan
1.532666770000000000e+09,1.000000000000000000e+08,-1.143331469999999968e+02,1.025671999999999962e+01,nan
1.532666761000000000e+09,1.000000000000000000e+08,-1.143336800000000011e+02,1.025666700000000020e+01,nan
1.532668063000000000e+09,1.000000000000000000e+08,-1.142574919999999992e+02,1.026314499999999974e+01,nan
1.532668114000000000e+09,1.000000000000000000e+08,-1.142545319999999975e+02,1.026340000000000074e+01,nan
1.532668104000000000e+09,1.000000000000000000e+08,-1.142550600000000003e+02,1.026335699999999918e+01,nan
1.532666036000000000e+09,1.000000000000000000e+08,-1.143762930000000040e+02,1.025290700000000044e+01,nan
1.532666064000000000e+09,1.000000000000000000e+08,-1.143745600000000024e+02,1.025304000000000038e+01,nan
1.532669499000000000e+09,1.000000000000000000e+08,-1.592533329999999978e+02,2.331562699999999921e+01,nan
1.532669501000000000e+09,1.000000000000000000e+08,-1.592531730000000039e+02,2.331546700000000172e+01,nan
1.532669505000000000e+09,1.000000000000000000e+08,-1.592528269999999964e+02,2.331514699999999962e+01,nan
1.532669584000000000e+09,1.000000000000000000e+08,-1.592462130000000116e+02,2.330872000000000099e+01,nan
1.532669586000000000e+09,1.000000000000000000e+08,-1.592460269999999980e+02,2.330855999999999995e+01,nan
1.532669589000000000e+09,1.000000000000000000e+08,-1.592456799999999930e+02,2.330824000000000140e+01,nan
1.532669592000000000e+09,1.000000000000000000e+08,-1.592454930000000104e+02,2.330808000000000035e+01,nan
1.532669604000000000e+09,1.000000000000000000e+08,-1.592444270000000017e+02,2.330712000000000117e+01,nan
1.532655889000000000e+09,1.000000000000000000e+08,-1.149841870000000057e+02,1.021749299999999927e+01,nan
1.532655874000000000e+09,1.000000000000000000e+08,-1.149849070000000069e+02,1.021754699999999971e+01,nan
1.532656109000000000e+09,1.000000000000000000e+08,-1.149706670000000059e+02,1.021663999999999994e+01,nan
1.532656131000000000e+09,1.000000000000000000e+08,-1.149692529999999948e+02,1.021655999999999942e+01,nan
1.532650101000000000e+09,1.000000000000000000e+08,-1.152705870000000061e+02,1.019962699999999955e+01,nan
1.532652185000000000e+09,1.000000000000000000e+08,-1.151729870000000062e+02,1.025858700000000034e+01,nan
1.532652190000000000e+09,1.000000000000000000e+08,-1.151728269999999981e+02,1.025842699999999930e+01,nan
1.532652199000000000e+09,1.000000000000000000e+08,-1.151724799999999931e+02,1.025794699999999970e+01,nan
1.532652205000000000e+09,1.000000000000000000e+08,-1.151723470000000020e+02,1.025765299999999947e+01,nan
1.532658124000000000e+09,1.000000000000000000e+08,-1.148484270000000009e+02,1.022061300000000017e+01,nan
1.532658137000000000e+09,1.000000000000000000e+08,-1.148476270000000028e+02,1.022066700000000061e+01,nan
1.532661710000000000e+09,1.000000000000000000e+08,-1.146320149999999956e+02,1.023364800000000052e+01,nan
1.532661705000000000e+09,1.000000000000000000e+08,-1.146323749999999961e+02,1.023363999999999940e+01,nan
1.532661935000000000e+09,1.000000000000000000e+08,-1.146186069999999972e+02,1.023440500000000064e+01,nan
1.532661958000000000e+09,1.000000000000000000e+08,-1.146171750000000031e+02,1.023448499999999939e+01,nan
1.532658142000000000e+09,1.000000000000000000e+08,-1.148473070000000007e+02,1.022069300000000069e+01,nan
1.532660052000000000e+09,1.000000000000000000e+08,-1.147316820000000064e+02,1.022764199999999946e+01,nan
1.532660065000000000e+09,1.000000000000000000e+08,-1.147308850000000007e+02,1.022766999999999982e+01,nan
1.532660071000000000e+09,1.000000000000000000e+08,-1.147305230000000051e+02,1.022767799999999916e+01,nan
1.532660077000000000e+09,1.000000000000000000e+08,-1.147301580000000030e+02,1.022769699999999915e+01,nan
1.532658130000000000e+09,1.000000000000000000e+08,-1.148479999999999990e+02,1.022063999999999950e+01,nan
1.532660095000000000e+09,1.000000000000000000e+08,-1.147290770000000037e+02,1.022775200000000062e+01,nan
1.532660186000000000e+09,1.000000000000000000e+08,-1.147237120000000061e+02,1.022800499999999957e+01,nan
1.532549994000000000e+09,1.000000000000000000e+08,-1.602435470000000066e+02,2.109128000000000114e+01,nan
1.532552668000000000e+09,1.000000000000000000e+08,-1.603903999999999996e+02,2.112053299999999822e+01,nan
1.532552740000000000e+09,1.000000000000000000e+08,-1.603939200000000085e+02,2.112082699999999846e+01,nan
1.532548399000000000e+09,1.000000000000000000e+08,-1.177754929999999973e+02,1.042562700000000042e+01,nan
1.532549713000000000e+09,1.000000000000000000e+08,-1.602309600000000103e+02,2.108493299999999948e+01,nan
1.532549276000000000e+09,1.000000000000000000e+08,-1.602056800000000010e+02,2.108250699999999966e+01,nan
1.532553696000000000e+09,1.000000000000000000e+08,-1.604493019999999888e+02,2.112979299999999938e+01,nan
1.532555005000000000e+09,1.000000000000000000e+08,-1.605236270000000047e+02,2.114320000000000022e+01,nan
1.532559419000000000e+09,1.000000000000000000e+08,-1.172720450000000056e+02,1.048487800000000014e+01,nan
1.532600935000000000e+09,1.000000000000000000e+08,-1.603489280000000008e+02,2.240999700000000061e+01,nan
1.532606809000000000e+09,1.000000000000000000e+08,-1.603732249999999908e+02,2.237420300000000140e+01,nan
1.532546955000000000e+09,1.000000000000000000e+08,-1.178268000000000058e+02,1.038402699999999967e+01,nan
1.532671976000000000e+09,1.000000000000000000e+08,-1.140253330000000034e+02,1.027925300000000064e+01,nan
1.532672015000000000e+09,1.000000000000000000e+08,-1.140230669999999975e+02,1.027938699999999983e+01,nan
1.532841883000000000e+09,1.000000000000000000e+08,-1.072715730000000036e+02,9.877812999999999732e+00,nan
1.532850451000000000e+09,1.000000000000000000e+08,-1.070099419999999952e+02,9.618912999999999158e+00,nan
1.532850561000000000e+09,1.000000000000000000e+08,-1.070055150000000026e+02,9.614499999999999602e+00,nan
1.532843091000000000e+09,1.000000000000000000e+08,-1.072728270000000066e+02,9.878399999999999181e+00,nan
1.532843129000000000e+09,1.000000000000000000e+08,-1.072728529999999978e+02,9.878453000000000372e+00,nan
1.532799820000000000e+09,1.000000000000000000e+08,-1.085637329999999992e+02,1.029823999999999984e+01,nan
1.532799814000000000e+09,1.000000000000000000e+08,-1.085609579999999994e+02,1.029895499999999942e+01,nan
1.532794627000000000e+09,1.000000000000000000e+08,-1.088528380000000055e+02,1.023913499999999921e+01,nan
1.532799454000000000e+09,1.000000000000000000e+08,-1.085835199999999929e+02,1.029346699999999970e+01,nan
1.532807059000000000e+09,1.000000000000000000e+08,-1.081590929999999986e+02,1.030117300000000036e+01,nan
1.532807189000000000e+09,1.000000000000000000e+08,-1.081519470000000069e+02,1.029994699999999952e+01,nan
1.532824027000000000e+09,1.000000000000000000e+08,-1.073733330000000024e+02,9.918907000000000806e+00,nan
1.532824068000000000e+09,1.000000000000000000e+08,-1.073714930000000010e+02,9.917573000000000860e+00,nan
1.532816717000000000e+09,1.000000000000000000e+08,-1.076865370000000013e+02,1.017115300000000033e+01,nan
1.532887506000000000e+09,1.000000000000000000e+08,-1.052264530000000065e+02,8.801947000000000187e+00,nan
1.532887631000000000e+09,1.000000000000000000e+08,-1.052187729999999988e+02,8.801812999999999221e+00,nan
1.532905940000000000e+09,1.000000000000000000e+08,-1.041664269999999988e+02,8.786533000000000371e+00,nan
1.532908046000000000e+09,1.000000000000000000e+08,-1.040523199999999946e+02,8.797067000000000192e+00,nan
1.532884988000000000e+09,1.000000000000000000e+08,-1.053811730000000040e+02,8.807093000000000060e+00,nan
1.532863811000000000e+09,1.000000000000000000e+08,-1.064553870000000018e+02,9.072293000000000163e+00,nan
1.532863830000000000e+09,1.000000000000000000e+08,-1.064545870000000036e+02,9.071547000000000693e+00,nan
1.532863851000000000e+09,1.000000000000000000e+08,-1.064536800000000056e+02,9.070719999999999672e+00,nan
1.532863860000000000e+09,1.000000000000000000e+08,-1.064532800000000066e+02,9.070373000000000019e+00,nan
1.532863890000000000e+09,1.000000000000000000e+08,-1.064519729999999953e+02,9.069226999999999705e+00,nan
1.532882569000000000e+09,1.000000000000000000e+08,-1.054467470000000020e+02,8.858879999999999200e+00,nan
1.532882566000000000e+09,1.000000000000000000e+08,-1.054467999999999961e+02,8.858959999999999724e+00,nan
1.532880659000000000e+09,1.000000000000000000e+08,-1.055631730000000061e+02,8.864240000000000563e+00,nan
1.532880759000000000e+09,1.000000000000000000e+08,-1.055570069999999987e+02,8.864160000000000039e+00,nan
1.532880768000000000e+09,1.000000000000000000e+08,-1.055565330000000017e+02,8.864133000000000706e+00,nan
1.532672009000000000e+09,1.000000000000000000e+08,-1.140218349999999958e+02,1.027945199999999915e+01,nan
1.532712178000000000e+09,1.000000000000000000e+08,-1.129966670000000022e+02,1.032535999999999987e+01,nan
1.532712168000000000e+09,1.000000000000000000e+08,-1.129972269999999952e+02,1.032533300000000054e+01,nan
1.532714313000000000e+09,1.000000000000000000e+08,-1.128781330000000054e+02,1.033287999999999940e+01,nan
1.532714375000000000e+09,1.000000000000000000e+08,-1.128742670000000032e+02,1.033317300000000039e+01,nan
1.532714365000000000e+09,1.000000000000000000e+08,-1.128748269999999962e+02,1.033309299999999986e+01,nan
1.532704813000000000e+09,1.000000000000000000e+08,-1.134074449999999956e+02,1.031028500000000037e+01,nan
1.532708915000000000e+09,1.000000000000000000e+08,-1.131773069999999990e+02,1.031717300000000037e+01,nan
1.532709054000000000e+09,1.000000000000000000e+08,-1.131694130000000058e+02,1.031757299999999944e+01,nan
1.532709123000000000e+09,1.000000000000000000e+08,-1.131654929999999979e+02,1.031773300000000049e+01,nan
1.532709092000000000e+09,1.000000000000000000e+08,-1.131660399999999953e+02,1.031772199999999984e+01,nan
1.532714949000000000e+09,1.000000000000000000e+08,-1.128428530000000052e+02,1.033557300000000012e+01,nan
1.532714980000000000e+09,1.000000000000000000e+08,-1.128411200000000036e+02,1.033570699999999931e+01,nan
1.532720044000000000e+09,1.000000000000000000e+08,-1.125583199999999948e+02,1.035525299999999937e+01,nan
1.532720055000000000e+09,1.000000000000000000e+08,-1.125572120000000069e+02,1.035538200000000053e+01,nan
1.532704466000000000e+09,1.000000000000000000e+08,-1.134269970000000001e+02,1.030965999999999916e+01,nan
1.532720169000000000e+09,1.000000000000000000e+08,-1.125505869999999931e+02,1.035599999999999987e+01,nan
1.532678012000000000e+09,1.000000000000000000e+08,-1.591136970000000019e+02,2.313463799999999893e+01,nan
1.532677937000000000e+09,1.000000000000000000e+08,-1.591171999999999969e+02,2.313837300000000141e+01,nan
1.532679038000000000e+09,1.000000000000000000e+08,-1.590797369999999944e+02,2.309619000000000000e+01,nan
1.532673308000000000e+09,1.000000000000000000e+08,-1.139451169999999962e+02,1.028475700000000082e+01,nan
1.532673974000000000e+09,1.000000000000000000e+08,-1.139091800000000063e+02,1.028702299999999958e+01,nan
1.532689997000000000e+09,1.000000000000000000e+08,-1.137550999999999988e+02,1.027970200000000034e+01,nan
1.532765264000000000e+09,1.000000000000000000e+08,-1.101001449999999977e+02,1.052737499999999926e+01,nan
1.532765234000000000e+09,1.000000000000000000e+08,-1.101019730000000010e+02,1.052737300000000076e+01,nan
1.532763379000000000e+09,1.000000000000000000e+08,-1.102137869999999964e+02,1.052437300000000064e+01,nan
1.532763361000000000e+09,1.000000000000000000e+08,-1.102149069999999966e+02,1.052434700000000056e+01,nan
1.532774878000000000e+09,1.000000000000000000e+08,-1.095244450000000001e+02,1.054348000000000063e+01,nan
1.532774947000000000e+09,1.000000000000000000e+08,-1.095202720000000056e+02,1.054375699999999938e+01,nan
1.532775001000000000e+09,1.000000000000000000e+08,-1.095167100000000033e+02,1.054393199999999986e+01,nan
1.532782147000000000e+09,1.000000000000000000e+08,-1.091580799999999982e+02,1.053176000000000023e+01,nan
1.532782127000000000e+09,1.000000000000000000e+08,-1.091578669999999960e+02,1.053085300000000046e+01,nan
1.532791476000000000e+09,1.000000000000000000e+08,-1.089773830000000032e+02,1.035001199999999955e+01,nan
1.532793638000000000e+09,1.000000000000000000e+08,-1.089006169999999969e+02,1.026337000000000010e+01,nan
1.532775021000000000e+09,1.000000000000000000e+08,-1.095155199999999951e+02,1.054399699999999918e+01,nan
1.532779945000000000e+09,1.000000000000000000e+08,-1.092289870000000036e+02,1.052183999999999919e+01,nan
1.532780006000000000e+09,1.000000000000000000e+08,-1.092255370000000028e+02,1.052129700000000057e+01,nan
1.532781727000000000e+09,1.000000000000000000e+08,-1.091543470000000013e+02,1.051773299999999978e+01,nan
1.532781748000000000e+09,1.000000000000000000e+08,-1.091544800000000066e+02,1.051834700000000034e+01,nan
1.532757384000000000e+09,1.000000000000000000e+08,-1.105667729999999978e+02,1.051525299999999952e+01,nan
1.532781757000000000e+09,1.000000000000000000e+08,-1.091545330000000007e+02,1.051858700000000013e+01,nan
1.532744623000000000e+09,1.000000000000000000e+08,1.207715730000000036e+02,3.786428300000000036e+01,nan
1.532737678000000000e+09,1.000000000000000000e+08,1.222752530000000064e+02,-3.039387000000000061e+00,nan
1.532737714000000000e+09,1.000000000000000000e+08,-1.116364269999999976e+02,1.047877300000000034e+01,nan
1.532739895000000000e+09,1.000000000000000000e+08,-1.115693069999999949e+02,1.046805299999999939e+01,nan
1.532747737000000000e+09,1.000000000000000000e+08,-1.111250579999999957e+02,1.049280800000000013e+01,nan
1.532752843000000000e+09,1.000000000000000000e+08,-1.108272379999999941e+02,1.050706699999999927e+01,nan
1.532756744000000000e+09,1.000000000000000000e+08,-1.106034400000000062e+02,1.051431999999999967e+01,nan
1.532747837000000000e+09,1.000000000000000000e+08,-1.111191749999999985e+02,1.049310000000000009e+01,nan
1.532749992000000000e+09,1.000000000000000000e+08,-1.109930030000000016e+02,1.049961700000000064e+01,nan
1.532750002000000000e+09,1.000000000000000000e+08,-1.109923569999999984e+02,1.049965300000000035e+01,nan
1.532750012000000000e+09,1.000000000000000000e+08,-1.109917700000000025e+02,1.049970300000000023e+01,nan
1.532750022000000000e+09,1.000000000000000000e+08,-1.109911780000000050e+02,1.049974300000000049e+01,nan
1.532747747000000000e+09,1.000000000000000000e+08,-1.111244719999999973e+02,1.049284300000000059e+01,nan
1.532750062000000000e+09,1.000000000000000000e+08,-1.109888299999999930e+02,1.049983499999999914e+01,nan
1.532368151000000000e+09,1.000000000000000000e+08,-1.210129069999999984e+02,1.303938699999999962e+01,nan
1.532368172000000000e+09,1.000000000000000000e+08,-1.210118400000000065e+02,1.303944000000000081e+01,nan
1.532368161000000000e+09,1.000000000000000000e+08,-1.210123999999999995e+02,1.303941299999999970e+01,nan
1.532364557000000000e+09,1.000000000000000000e+08,-1.211825780000000066e+02,1.307278699999999994e+01,nan
1.532365088000000000e+09,1.000000000000000000e+08,-1.211555500000000052e+02,1.307289500000000082e+01,nan
1.532364598000000000e+09,1.000000000000000000e+08,-1.211812850000000026e+02,1.307126700000000064e+01,nan
1.532368549000000000e+09,1.000000000000000000e+08,-1.209926130000000057e+02,1.303999999999999915e+01,nan
1.532368560000000000e+09,1.000000000000000000e+08,-1.209920000000000044e+02,1.304002700000000026e+01,nan
1.532368598000000000e+09,1.000000000000000000e+08,-1.209894970000000001e+02,1.303987000000000052e+01,nan
1.532373468000000000e+09,1.000000000000000000e+08,-1.208137329999999992e+02,1.285789300000000068e+01,nan
1.532373448000000000e+09,1.000000000000000000e+08,-1.208144530000000003e+02,1.285866700000000051e+01,nan
1.532373798000000000e+09,1.000000000000000000e+08,-1.208014929999999936e+02,1.284565300000000043e+01,nan
1.532373837000000000e+09,1.000000000000000000e+08,-1.208004269999999991e+02,1.284455999999999953e+01,nan
1.532368600000000000e+09,1.000000000000000000e+08,-1.209898000000000025e+02,1.303996800000000000e+01,nan
1.532371174000000000e+09,1.000000000000000000e+08,-1.208968529999999930e+02,1.294346700000000006e+01,nan
1.532371183000000000e+09,1.000000000000000000e+08,-1.208965069999999997e+02,1.294309299999999929e+01,nan
1.532371192000000000e+09,1.000000000000000000e+08,-1.208962400000000059e+02,1.294280000000000008e+01,nan
1.532371213000000000e+09,1.000000000000000000e+08,-1.208954930000000019e+02,1.294200000000000017e+01,nan
1.532353584000000000e+09,1.000000000000000000e+08,-1.211799199999999956e+02,1.356637300000000046e+01,nan
1.532343574000000000e+09,1.000000000000000000e+08,1.068853069999999974e+02,-6.089146999999999643e+00,nan
1.532343582000000000e+09,1.000000000000000000e+08,1.068851999999999975e+02,-6.088827000000000211e+00,nan
1.532355736000000000e+09,1.000000000000000000e+08,-1.211944529999999958e+02,1.350120000000000076e+01,nan
1.532355755000000000e+09,1.000000000000000000e+08,-1.211945869999999985e+02,1.350018700000000038e+01,nan
1.532357975000000000e+09,1.000000000000000000e+08,-1.212096269999999976e+02,1.338514699999999991e+01,nan
1.532357962000000000e+09,1.000000000000000000e+08,-1.212090670000000046e+02,1.338568000000000069e+01,nan
1.532359437000000000e+09,1.000000000000000000e+08,-1.212478349999999949e+02,1.331852699999999956e+01,nan
1.532359476000000000e+09,1.000000000000000000e+08,-1.212481449999999938e+02,1.331646800000000042e+01,nan
1.532355765000000000e+09,1.000000000000000000e+08,-1.211946400000000068e+02,1.349962700000000027e+01,nan
1.532357595000000000e+09,1.000000000000000000e+08,-1.212053070000000048e+02,1.340450700000000062e+01,nan
1.532357607000000000e+09,1.000000000000000000e+08,-1.212053599999999989e+02,1.340391999999999939e+01,nan
1.532357626000000000e+09,1.000000000000000000e+08,-1.212054930000000041e+02,1.340285300000000035e+01,nan
1.532355747000000000e+09,1.000000000000000000e+08,-1.211945070000000015e+02,1.350069300000000005e+01,nan
1.532357655000000000e+09,1.000000000000000000e+08,-1.212056529999999981e+02,1.340133299999999927e+01,nan
1.532380418000000000e+09,1.000000000000000000e+08,-1.204728800000000035e+02,1.285890700000000031e+01,nan
1.532380449000000000e+09,1.000000000000000000e+08,-1.204712530000000044e+02,1.285895999999999972e+01,nan
1.532391116000000000e+09,1.000000000000000000e+08,1.396743199999999945e+02,3.531444799999999873e+01,nan
1.532391236000000000e+09,1.000000000000000000e+08,1.396666600000000074e+02,3.531349800000000272e+01,nan
1.532380477000000000e+09,1.000000000000000000e+08,-1.204696799999999968e+02,1.285898700000000083e+01,nan
1.532385748000000000e+09,1.000000000000000000e+08,-1.202738130000000041e+02,1.286773299999999942e+01,nan
1.532385838000000000e+09,1.000000000000000000e+08,-1.202708800000000053e+02,1.286791999999999980e+01,nan
1.532385898000000000e+09,1.000000000000000000e+08,-1.202688529999999929e+02,1.286805299999999974e+01,nan
1.532394676000000000e+09,1.000000000000000000e+08,-1.199227829999999955e+02,1.288876199999999983e+01,nan
1.532394688000000000e+09,1.000000000000000000e+08,-1.199222369999999955e+02,1.288871999999999929e+01,nan
1.532394707000000000e+09,1.000000000000000000e+08,-1.199213749999999976e+02,1.288864500000000035e+01,nan
1.532316198000000000e+09,1.000000000000000000e+08,-1.205452530000000024e+02,1.410549299999999917e+01,nan
1.532316178000000000e+09,1.000000000000000000e+08,-1.205445069999999959e+02,1.410642700000000005e+01,nan
1.532317352000000000e+09,1.000000000000000000e+08,-1.205867729999999938e+02,1.404682700000000040e+01,nan
1.532317364000000000e+09,1.000000000000000000e+08,-1.205871999999999957e+02,1.404623999999999917e+01,nan
1.532317358000000000e+09,1.000000000000000000e+08,-1.205869869999999935e+02,1.404653300000000016e+01,nan
1.532315928000000000e+09,1.000000000000000000e+08,-1.205356079999999963e+02,1.411910199999999982e+01,nan
1.532315999000000000e+09,1.000000000000000000e+08,-1.205381249999999937e+02,1.411553999999999931e+01,nan
1.532316008000000000e+09,1.000000000000000000e+08,-1.205384800000000070e+02,1.411504000000000048e+01,nan
1.532316022000000000e+09,1.000000000000000000e+08,-1.205389600000000030e+02,1.411437300000000050e+01,nan
1.532316016000000000e+09,1.000000000000000000e+08,-1.205387300000000010e+02,1.411467700000000036e+01,nan
1.532317549000000000e+09,1.000000000000000000e+08,-1.205937069999999949e+02,1.403701299999999996e+01,nan
1.532317555000000000e+09,1.000000000000000000e+08,-1.205939199999999971e+02,1.403672000000000075e+01,nan
1.532317559000000000e+09,1.000000000000000000e+08,-1.205940530000000024e+02,1.403650700000000029e+01,nan
1.532319830000000000e+09,1.000000000000000000e+08,-1.206748800000000017e+02,1.392386699999999955e+01,nan
1.532319826000000000e+09,1.000000000000000000e+08,-1.206746930000000049e+02,1.392410699999999935e+01,nan
1.532320000000000000e+09,1.000000000000000000e+08,-1.206809329999999960e+02,1.391530700000000031e+01,nan
1.532319699000000000e+09,1.000000000000000000e+08,-1.206702130000000039e+02,1.393040000000000056e+01,nan
1.532319712000000000e+09,1.000000000000000000e+08,-1.206706669999999946e+02,1.392975999999999992e+01,nan
1.532319715000000000e+09,1.000000000000000000e+08,-1.206708249999999936e+02,1.392950699999999919e+01,nan
1.532315926000000000e+09,1.000000000000000000e+08,-1.205356270000000052e+02,1.411909299999999945e+01,nan
1.532319717000000000e+09,1.000000000000000000e+08,-1.206708270000000027e+02,1.392949300000000079e+01,nan
1.532310859000000000e+09,1.000000000000000000e+08,-1.203633619999999951e+02,1.437774199999999958e+01,nan
1.532310896000000000e+09,1.000000000000000000e+08,-1.203642229999999955e+02,1.437573300000000032e+01,nan
1.532306217000000000e+09,1.000000000000000000e+08,1.396585069999999860e+02,3.528714300000000037e+01,nan
1.532311295000000000e+09,1.000000000000000000e+08,-1.203751330000000053e+02,1.435443800000000003e+01,nan
1.532311307000000000e+09,1.000000000000000000e+08,-1.203754820000000052e+02,1.435379200000000033e+01,nan
1.532315727000000000e+09,1.000000000000000000e+08,-1.205285899999999941e+02,1.412922799999999945e+01,nan
1.532313129000000000e+09,1.000000000000000000e+08,-1.204367469999999969e+02,1.426053300000000057e+01,nan
1.532313141000000000e+09,1.000000000000000000e+08,-1.204371730000000014e+02,1.425994700000000037e+01,nan
1.532313154000000000e+09,1.000000000000000000e+08,-1.204376000000000033e+02,1.425933299999999981e+01,nan
1.532311301000000000e+09,1.000000000000000000e+08,-1.203753320000000002e+02,1.435405199999999937e+01,nan
1.532313226000000000e+09,1.000000000000000000e+08,-1.204401330000000030e+02,1.425565300000000057e+01,nan
1.532321039000000000e+09,1.000000000000000000e+08,-1.207187200000000047e+02,1.386210699999999996e+01,nan
1.532326261000000000e+09,1.000000000000000000e+08,-1.209081869999999981e+02,1.360258699999999976e+01,nan
1.532326254000000000e+09,1.000000000000000000e+08,-1.209079469999999930e+02,1.360288000000000075e+01,nan
1.532326417000000000e+09,1.000000000000000000e+08,-1.209138930000000016e+02,1.359487999999999985e+01,nan
1.532326429000000000e+09,1.000000000000000000e+08,-1.209143729999999977e+02,1.359423999999999921e+01,nan
1.532326424000000000e+09,1.000000000000000000e+08,-1.209141330000000067e+02,1.359450700000000012e+01,nan
1.532326021000000000e+09,1.000000000000000000e+08,-1.208993870000000044e+02,1.361445299999999925e+01,nan
1.532326129000000000e+09,1.000000000000000000e+08,-1.209033069999999981e+02,1.360922700000000063e+01,nan
1.532326132000000000e+09,1.000000000000000000e+08,-1.209035729999999944e+02,1.360893300000000039e+01,nan
1.532326151000000000e+09,1.000000000000000000e+08,-1.209042400000000015e+02,1.360800000000000054e+01,nan
1.532326142000000000e+09,1.000000000000000000e+08,-1.209038129999999995e+02,1.360858699999999999e+01,nan
1.532326008000000000e+09,1.000000000000000000e+08,-1.208989600000000024e+02,1.361509299999999989e+01,nan
1.532322054000000000e+09,1.000000000000000000e+08,-1.207555470000000071e+02,1.381122700000000059e+01,nan
1.532322047000000000e+09,1.000000000000000000e+08,-1.207553329999999931e+02,1.381154699999999913e+01,nan
1.532323186000000000e+09,1.000000000000000000e+08,-1.207965070000000054e+02,1.375466699999999953e+01,nan
1.532323199000000000e+09,1.000000000000000000e+08,-1.207969070000000045e+02,1.375405300000000075e+01,nan
